timestamp,ticker,name
2023-08-31,ROCKb.CO,ROCKWOOL
2023-08-31,TRYG.CO,Tryg
2023-08-31,VWS.CO,Vestas Wind
2023-09-30,AMBUb.CO,Ambu
2023-09-30,BAVA.CO,Bavarian Nordic
2023-09-30,CARLb.CO,Carlsberg
2023-09-30,CHRH.CO,Chr Hansen Hldg
2023-09-30,COLOb.CO,Coloplast
2023-09-30,DANSKE.CO,Danske Bk
2023-09-30,DEMANT.CO,Demant
2023-09-30,DSV.CO,Dsv
2023-09-30,FLS.CO,FLSmidth
2023-09-30,GMAB.CO,Genmab
2023-09-30,GN.CO,GN Store Nord
2023-09-30,ISS.CO,Iss DK
2023-09-30,JYSK.CO,Jyske Bank
2023-09-30,MAERSKa.CO,Maersk
2023-09-30,MAERSKb.CO,Maersk
2023-09-30,NDADK.CO,Nordea Bnk
2023-09-30,NETCG.CO,Netcompany Group
2023-09-30,NOVOb.CO,Novo Nordisk
2023-09-30,NSISb.CO,Novozymes
2023-09-30,ORSTED.CO,Oersted
2023-09-30,PNDORA.CO,Pandora
2023-09-30,RBREW.CO,Royal Unibrew
2023-09-30,ROCKb.CO,ROCKWOOL
2023-09-30,TRYG.CO,Tryg
2023-09-30,VWS.CO,Vestas Wind
2023-10-31,AMBUb.CO,Ambu
2023-10-31,BAVA.CO,Bavarian Nordic
2023-10-31,CARLb.CO,Carlsberg
2023-10-31,CHRH.CO,Chr Hansen Hldg
2023-10-31,COLOb.CO,Coloplast
2023-10-31,DANSKE.CO,Danske Bk
2023-10-31,DEMANT.CO,Demant
2023-10-31,DSV.CO,Dsv
2023-10-31,FLS.CO,FLSmidth
2023-10-31,GMAB.CO,Genmab
2023-10-31,GN.CO,GN Store Nord
2023-10-31,ISS.CO,Iss DK
2023-10-31,JYSK.CO,Jyske Bank
2023-10-31,MAERSKa.CO,Maersk
2023-10-31,MAERSKb.CO,Maersk
2023-10-31,NDADK.CO,Nordea Bnk
2023-10-31,NETCG.CO,Netcompany Group
2023-10-31,NOVOb.CO,Novo Nordisk
2023-10-31,NSISb.CO,Novozymes
2023-10-31,ORSTED.CO,Oersted
2023-10-31,PNDORA.CO,Pandora
2023-10-31,RBREW.CO,Royal Unibrew
2023-10-31,ROCKb.CO,ROCKWOOL
2023-10-31,TRYG.CO,Tryg
2023-10-31,VWS.CO,Vestas Wind
2023-11-30,AMBUb.CO,Ambu
2023-11-30,BAVA.CO,Bavarian Nordic
2023-11-30,CARLb.CO,Carlsberg
2023-11-30,CHRH.CO,Chr Hansen Hldg
2023-11-30,COLOb.CO,Coloplast
2023-11-30,DANSKE.CO,Danske Bk
2023-11-30,DEMANT.CO,Demant
2023-11-30,DSV.CO,Dsv
2023-11-30,FLS.CO,FLSmidth
2023-11-30,GMAB.CO,Genmab
2023-11-30,GN.CO,GN Store Nord
2023-11-30,ISS.CO,Iss DK
2023-11-30,JYSK.CO,Jyske Bank
2023-11-30,MAERSKa.CO,Maersk
2023-11-30,MAERSKb.CO,Maersk
2023-11-30,NDADK.CO,Nordea Bnk
2023-11-30,NETCG.CO,Netcompany Group
2023-11-30,NOVOb.CO,Novo Nordisk
2023-11-30,NSISb.CO,Novozymes
2023-11-30,ORSTED.CO,Oersted
2023-11-30,PNDORA.CO,Pandora
2023-11-30,RBREW.CO,Royal Unibrew
2023-11-30,ROCKb.CO,ROCKWOOL
2023-11-30,TRYG.CO,Tryg
2023-11-30,VWS.CO,Vestas Wind
2023-12-31,AMBUb.CO,Ambu
2023-12-31,BAVA.CO,Bavarian Nordic
2023-12-31,CARLb.CO,Carlsberg
2023-12-31,CHRH.CO,Chr Hansen Hldg
2023-12-31,COLOb.CO,Coloplast
2023-12-31,DANSKE.CO,Danske Bk
2023-12-31,DEMANT.CO,Demant
2023-12-31,DSV.CO,Dsv
2023-12-31,GMAB.CO,Genmab
2023-12-31,GN.CO,GN Store Nord
2023-12-31,ISS.CO,Iss DK
2023-12-31,JYSK.CO,Jyske Bank
2023-12-31,MAERSKa.CO,Maersk
2023-12-31,MAERSKb.CO,Maersk
2023-12-31,NDADK.CO,Nordea Bnk
2023-12-31,NKT.CO,NKT
2023-12-31,NOVOb.CO,Novo Nordisk
2023-12-31,NSISb.CO,Novozymes
2023-12-31,ORSTED.CO,Oersted
2023-12-31,PNDORA.CO,Pandora
2023-12-31,RBREW.CO,Royal Unibrew
2023-12-31,ROCKb.CO,ROCKWOOL
2023-12-31,TRYG.CO,Tryg
2023-12-31,VWS.CO,Vestas Wind
2023-12-31,ZELA.CO,Zealand Pharma
2024-01-31,AMBUb.CO,Ambu
2024-01-31,BAVA.CO,Bavarian Nordic
2024-01-31,CARLb.CO,Carlsberg
2024-01-31,COLOb.CO,Coloplast
2024-01-31,DANSKE.CO,Danske Bk
2024-01-31,DEMANT.CO,Demant
2024-01-31,DSV.CO,Dsv
2024-01-31,GMAB.CO,Genmab
2024-01-31,GN.CO,GN Store Nord
2024-01-31,ISS.CO,Iss DK
2024-01-31,JYSK.CO,Jyske Bank
2024-01-31,MAERSKa.CO,Maersk
2024-01-31,MAERSKb.CO,Maersk
2024-01-31,NDADK.CO,Nordea Bnk
2024-01-31,NKT.CO,NKT
2024-01-31,NOVOb.CO,Novo Nordisk
2024-01-31,NSISb.CO,Novozymes
2024-01-31,ORSTED.CO,Oersted
2024-01-31,PNDORA.CO,Pandora
2024-01-31,RBREW.CO,Royal Unibrew
2024-01-31,ROCKb.CO,ROCKWOOL
2024-01-31,TRYG.CO,Tryg
2024-01-31,VWS.CO,Vestas Wind
2024-01-31,ZELA.CO,Zealand Pharma
2024-02-29,AMBUb.CO,Ambu
2024-02-29,BAVA.CO,Bavarian Nordic
2024-02-29,CARLb.CO,Carlsberg
2024-02-29,COLOb.CO,Coloplast
2024-02-29,DANSKE.CO,Danske Bk
2024-02-29,DEMANT.CO,Demant
2024-02-29,DSV.CO,Dsv
2024-02-29,GMAB.CO,Genmab
2024-02-29,GN.CO,GN Store Nord
2024-02-29,ISS.CO,Iss DK
2024-02-29,JYSK.CO,Jyske Bank
2024-02-29,MAERSKa.CO,Maersk
2024-02-29,MAERSKb.CO,Maersk
2024-02-29,NDADK.CO,Nordea Bnk
2024-02-29,NKT.CO,NKT
2024-02-29,NOVOb.CO,Novo Nordisk
2024-02-29,NSISb.CO,Novozymes
2024-02-29,ORSTED.CO,Oersted
2024-02-29,PNDORA.CO,Pandora
2024-02-29,RBREW.CO,Royal Unibrew
2024-02-29,ROCKb.CO,ROCKWOOL
2024-02-29,TRYG.CO,Tryg
2024-02-29,VWS.CO,Vestas Wind
2024-02-29,ZELA.CO,Zealand Pharma
2024-03-31,AMBUb.CO,Ambu
2024-03-31,BAVA.CO,Bavarian Nordic
2024-03-31,CARLb.CO,Carlsberg
2024-03-31,COLOb.CO,Coloplast
2024-03-31,DANSKE.CO,Danske Bk
2024-03-31,DEMANT.CO,Demant
2024-03-31,DSV.CO,Dsv
2024-03-31,GMAB.CO,Genmab
2024-03-31,GN.CO,GN Store Nord
2024-03-31,ISS.CO,Iss DK
2024-03-31,JYSK.CO,Jyske Bank
2024-03-31,MAERSKa.CO,Maersk
2024-03-31,MAERSKb.CO,Maersk
2024-03-31,NDADK.CO,Nordea Bnk
2024-03-31,NKT.CO,NKT
2024-03-31,NOVOb.CO,Novo Nordisk
2024-03-31,NSISb.CO,Novozymes
2024-03-31,ORSTED.CO,Oersted
2024-03-31,PNDORA.CO,Pandora
2024-03-31,RBREW.CO,Royal Unibrew
2024-03-31,ROCKb.CO,ROCKWOOL
2024-03-31,TRYG.CO,Tryg
2024-03-31,VWS.CO,Vestas Wind
2024-03-31,ZELA.CO,Zealand Pharma
2024-04-30,AMBUb.CO,Ambu
2024-04-30,BAVA.CO,Bavarian Nordic
2024-04-30,CARLb.CO,Carlsberg
2024-04-30,COLOb.CO,Coloplast
2024-04-30,DANSKE.CO,Danske Bk
2024-04-30,DEMANT.CO,Demant
2024-04-30,DSV.CO,Dsv
2024-04-30,GMAB.CO,Genmab
2024-04-30,GN.CO,GN Store Nord
2024-04-30,ISS.CO,Iss DK
2024-04-30,JYSK.CO,Jyske Bank
2024-04-30,MAERSKa.CO,Maersk
2024-04-30,MAERSKb.CO,Maersk
2024-04-30,NDADK.CO,Nordea Bnk
2024-04-30,NKT.CO,NKT
2024-04-30,NOVOb.CO,Novo Nordisk
2024-04-30,NSISb.CO,Novozymes
2024-04-30,ORSTED.CO,Oersted
2024-04-30,PNDORA.CO,Pandora
2024-04-30,RBREW.CO,Royal Unibrew
2024-04-30,ROCKb.CO,ROCKWOOL
2024-04-30,TRYG.CO,Tryg
2024-04-30,VWS.CO,Vestas Wind
2024-04-30,ZELA.CO,Zealand Pharma
2024-05-31,AMBUb.CO,Ambu
2024-05-31,BAVA.CO,Bavarian Nordic
2024-05-31,CARLb.CO,Carlsberg
2024-05-31,COLOb.CO,Coloplast
2024-05-31,DANSKE.CO,Danske Bk
2024-05-31,DEMANT.CO,Demant
2024-05-31,DSV.CO,Dsv
2024-05-31,GMAB.CO,Genmab
2024-05-31,GN.CO,GN Store Nord
2024-05-31,ISS.CO,Iss DK
2024-05-31,JYSK.CO,Jyske Bank
2024-05-31,MAERSKa.CO,Maersk
2024-05-31,MAERSKb.CO,Maersk
2024-05-31,NDADK.CO,Nordea Bnk
2024-05-31,NKT.CO,NKT
2024-05-31,NOVOb.CO,Novo Nordisk
2024-05-31,NSISb.CO,Novozymes
2024-05-31,ORSTED.CO,Oersted
2024-05-31,PNDORA.CO,Pandora
2024-05-31,RBREW.CO,Royal Unibrew
2024-05-31,ROCKb.CO,ROCKWOOL
2024-05-31,TRYG.CO,Tryg
2024-05-31,VWS.CO,Vestas Wind
2024-05-31,ZELA.CO,Zealand Pharma
2024-06-30,AMBUb.CO,Ambu
2024-06-30,BAVA.CO,Bavarian Nordic
2024-06-30,CARLb.CO,Carlsberg
2024-06-30,COLOb.CO,Coloplast
2024-06-30,DANSKE.CO,Danske Bk
2024-06-30,DEMANT.CO,Demant
2024-06-30,DSV.CO,Dsv
2024-06-30,GMAB.CO,Genmab
2024-06-30,GN.CO,GN Store Nord
2024-06-30,ISS.CO,Iss DK
2024-06-30,JYSK.CO,Jyske Bank
2024-06-30,MAERSKa.CO,Maersk
2024-06-30,MAERSKb.CO,Maersk
2024-06-30,NDADK.CO,Nordea Bnk
2024-06-30,NKT.CO,NKT
2024-06-30,NOVOb.CO,Novo Nordisk
2024-06-30,NSISb.CO,Novozymes
2024-06-30,ORSTED.CO,Oersted
2024-06-30,PNDORA.CO,Pandora
2024-06-30,RBREW.CO,Royal Unibrew
2024-06-30,ROCKb.CO,ROCKWOOL
2024-06-30,TRMDa.CO,Torm PLC
2024-06-30,TRYG.CO,Tryg
2024-06-30,VWS.CO,Vestas Wind
2024-06-30,ZELA.CO,Zealand Pharma
2024-07-31,AMBUb.CO,Ambu
2024-07-31,BAVA.CO,Bavarian Nordic
2024-07-31,CARLb.CO,Carlsberg
2024-07-31,COLOb.CO,Coloplast
2024-07-31,DANSKE.CO,Danske Bk
2024-07-31,DEMANT.CO,Demant
2024-07-31,DSV.CO,Dsv
2024-07-31,GMAB.CO,Genmab
2024-07-31,GN.CO,GN Store Nord
2024-07-31,ISS.CO,Iss DK
2024-07-31,JYSK.CO,Jyske Bank
2024-07-31,MAERSKa.CO,Maersk
2024-07-31,MAERSKb.CO,Maersk
2024-07-31,NDADK.CO,Nordea Bnk
2024-07-31,NKT.CO,NKT
2024-07-31,NOVOb.CO,Novo Nordisk
2024-07-31,NSISb.CO,Novozymes
2024-07-31,ORSTED.CO,Oersted
2024-07-31,PNDORA.CO,Pandora
2024-07-31,RBREW.CO,Royal Unibrew
2024-07-31,ROCKb.CO,ROCKWOOL
2024-07-31,TRMDa.CO,Torm PLC
2024-07-31,TRYG.CO,Tryg
2024-07-31,VWS.CO,Vestas Wind
2024-07-31,ZELA.CO,Zealand Pharma
2024-08-31,AMBUb.CO,Ambu
2024-08-31,BAVA.CO,Bavarian Nordic
2024-08-31,CARLb.CO,Carlsberg
2024-08-31,COLOb.CO,Coloplast
2024-08-31,DANSKE.CO,Danske Bk
2024-08-31,DEMANT.CO,Demant
2024-08-31,DSV.CO,Dsv
2024-08-31,GMAB.CO,Genmab
2024-08-31,GN.CO,GN Store Nord
2024-08-31,ISS.CO,Iss DK
2024-08-31,JYSK.CO,Jyske Bank
2024-08-31,MAERSKa.CO,Maersk
2024-08-31,MAERSKb.CO,Maersk
2024-08-31,NDADK.CO,Nordea Bnk
2024-08-31,NKT.CO,NKT
2024-08-31,NOVOb.CO,Novo Nordisk
2024-08-31,NSISb.CO,Novozymes
2024-08-31,ORSTED.CO,Oersted
2024-08-31,PNDORA.CO,Pandora
2024-08-31,RBREW.CO,Royal Unibrew
2024-08-31,ROCKb.CO,ROCKWOOL
2024-08-31,TRMDa.CO,Torm PLC
2024-08-31,TRYG.CO,Tryg
2024-08-31,VWS.CO,Vestas Wind
2024-08-31,ZELA.CO,Zealand Pharma
2024-09-30,AMBUb.CO,Ambu
2024-09-30,BAVA.CO,Bavarian Nordic
2024-09-30,CARLb.CO,Carlsberg
2024-09-30,COLOb.CO,Coloplast
2024-09-30,DANSKE.CO,Danske Bk
2024-09-30,DEMANT.CO,Demant
2024-09-30,DSV.CO,Dsv
2024-09-30,GMAB.CO,Genmab
2024-09-30,GN.CO,GN Store Nord
2024-09-30,ISS.CO,Iss DK
2024-09-30,JYSK.CO,Jyske Bank
2024-09-30,MAERSKa.CO,Maersk
2024-09-30,MAERSKb.CO,Maersk
2024-09-30,NDADK.CO,Nordea Bnk
2024-09-30,NKT.CO,NKT
2024-09-30,NOVOb.CO,Novo Nordisk
2024-09-30,NSISb.CO,Novozymes
2024-09-30,ORSTED.CO,Oersted
2024-09-30,PNDORA.CO,Pandora
2024-09-30,RBREW.CO,Royal Unibrew
2024-09-30,ROCKb.CO,ROCKWOOL
2024-09-30,TRMDa.CO,Torm PLC
2024-09-30,TRYG.CO,Tryg
2024-09-30,VWS.CO,Vestas Wind
2024-09-30,ZELA.CO,Zealand Pharma
2024-10-31,AMBUb.CO,Ambu
2024-10-31,BAVA.CO,Bavarian Nordic
2024-10-31,CARLb.CO,Carlsberg
2024-10-31,COLOb.CO,Coloplast
2024-10-31,DANSKE.CO,Danske Bk
2024-10-31,DEMANT.CO,Demant
2024-10-31,DSV.CO,Dsv
2024-10-31,GMAB.CO,Genmab
2024-10-31,GN.CO,GN Store Nord
2024-10-31,ISS.CO,Iss DK
2024-10-31,JYSK.CO,Jyske Bank
2024-10-31,MAERSKa.CO,Maersk
2024-10-31,MAERSKb.CO,Maersk
2024-10-31,NDADK.CO,Nordea Bnk
2024-10-31,NKT.CO,NKT
2024-10-31,NOVOb.CO,Novo Nordisk
2024-10-31,NSISb.CO,Novozymes
2024-10-31,ORSTED.CO,Oersted
2024-10-31,PNDORA.CO,Pandora
2024-10-31,RBREW.CO,Royal Unibrew
2024-10-31,ROCKb.CO,ROCKWOOL
2024-10-31,TRMDa.CO,Torm PLC
2024-10-31,TRYG.CO,Tryg
2024-10-31,VWS.CO,Vestas Wind
2024-10-31,ZELA.CO,Zealand Pharma
2024-11-30,AMBUb.CO,Ambu
2024-11-30,BAVA.CO,Bavarian Nordic
2024-11-30,CARLb.CO,Carlsberg
2024-11-30,COLOb.CO,Coloplast
2024-11-30,DANSKE.CO,Danske Bk
2024-11-30,DEMANT.CO,Demant
2024-11-30,DSV.CO,Dsv
2024-11-30,GMAB.CO,Genmab
2024-11-30,GN.CO,GN Store Nord
2024-11-30,ISS.CO,Iss DK
2024-11-30,JYSK.CO,Jyske Bank
2024-11-30,MAERSKa.CO,Maersk
2024-11-30,MAERSKb.CO,Maersk
2024-11-30,NDADK.CO,Nordea Bnk
2024-11-30,NKT.CO,NKT
2024-11-30,NOVOb.CO,Novo Nordisk
2024-11-30,NSISb.CO,Novozymes
2024-11-30,ORSTED.CO,Oersted
2024-11-30,PNDORA.CO,Pandora
2024-11-30,RBREW.CO,Royal Unibrew
2024-11-30,ROCKb.CO,ROCKWOOL
2024-11-30,TRMDa.CO,Torm PLC
2024-11-30,TRYG.CO,Tryg
2024-11-30,VWS.CO,Vestas Wind
2024-11-30,ZELA.CO,Zealand Pharma
2024-12-31,AMBUb.CO,Ambu
2024-12-31,BAVA.CO,Bavarian Nordic
2024-12-31,CARLb.CO,Carlsberg
2024-12-31,COLOb.CO,Coloplast
2024-12-31,DANSKE.CO,Danske Bk
2024-12-31,DEMANT.CO,Demant
2024-12-31,DSV.CO,Dsv
2024-12-31,GMAB.CO,Genmab
2024-12-31,GN.CO,GN Store Nord
2024-12-31,ISS.CO,Iss DK
2024-12-31,JYSK.CO,Jyske Bank
2024-12-31,MAERSKa.CO,Maersk
2024-12-31,MAERSKb.CO,Maersk
2024-12-31,NDADK.CO,Nordea Bnk
2024-12-31,NKT.CO,NKT
2024-12-31,NOVOb.CO,Novo Nordisk
2024-12-31,NSISb.CO,Novozymes
2024-12-31,ORSTED.CO,Oersted
2024-12-31,PNDORA.CO,Pandora
2024-12-31,RBREW.CO,Royal Unibrew
2024-12-31,ROCKb.CO,ROCKWOOL
2024-12-31,SYDB.CO,Sydbank
2024-12-31,TRYG.CO,Tryg
2024-12-31,VWS.CO,Vestas Wind
2024-12-31,ZELA.CO,Zealand Pharma
2025-01-31,AMBUb.CO,Ambu
2025-01-31,BAVA.CO,Bavarian Nordic
2025-01-31,CARLb.CO,Carlsberg
2025-01-31,COLOb.CO,Coloplast
2025-01-31,DANSKE.CO,Danske Bk
2025-01-31,DEMANT.CO,Demant
2025-01-31,DSV.CO,Dsv
2025-01-31,GMAB.CO,Genmab
2025-01-31,GN.CO,GN Store Nord
2025-01-31,ISS.CO,Iss DK
2025-01-31,JYSK.CO,Jyske Bank
2025-01-31,MAERSKa.CO,Maersk
2025-01-31,MAERSKb.CO,Maersk
2025-01-31,NDADK.CO,Nordea Bnk
2025-01-31,NKT.CO,NKT
2025-01-31,NOVOb.CO,Novo Nordisk
2025-01-31,NSISb.CO,Novozymes
2025-01-31,ORSTED.CO,Oersted
2025-01-31,PNDORA.CO,Pandora
2025-01-31,RBREW.CO,Royal Unibrew
2025-01-31,ROCKb.CO,ROCKWOOL
2025-01-31,SYDB.CO,Sydbank
2025-01-31,TRYG.CO,Tryg
2025-01-31,VWS.CO,Vestas Wind
2025-01-31,ZELA.CO,Zealand Pharma
2025-02-28,AMBUb.CO,Ambu
2025-02-28,BAVA.CO,Bavarian Nordic
2025-02-28,CARLb.CO,Carlsberg
2025-02-28,COLOb.CO,Coloplast
2025-02-28,DANSKE.CO,Danske Bk
2025-02-28,DEMANT.CO,Demant
2025-02-28,DSV.CO,Dsv
2025-02-28,GMAB.CO,Genmab
2025-02-28,GN.CO,GN Store Nord
2025-02-28,ISS.CO,Iss DK
2025-02-28,JYSK.CO,Jyske Bank
2025-02-28,MAERSKa.CO,Maersk
2025-02-28,MAERSKb.CO,Maersk
2025-02-28,NDADK.CO,Nordea Bnk
2025-02-28,NKT.CO,NKT
2025-02-28,NOVOb.CO,Novo Nordisk
2025-02-28,NSISb.CO,Novozymes
2025-02-28,ORSTED.CO,Oersted
2025-02-28,PNDORA.CO,Pandora
2025-02-28,RBREW.CO,Royal Unibrew
2025-02-28,ROCKb.CO,ROCKWOOL
2025-02-28,SYDB.CO,Sydbank
2025-02-28,TRYG.CO,Tryg
2025-02-28,VWS.CO,Vestas Wind
2025-02-28,ZELA.CO,Zealand Pharma
2025-03-31,AMBUb.CO,Ambu
2025-03-31,BAVA.CO,Bavarian Nordic
2025-03-31,CARLb.CO,Carlsberg
2025-03-31,COLOb.CO,Coloplast
2025-03-31,DANSKE.CO,Danske Bk
2025-03-31,DEMANT.CO,Demant
2025-03-31,DSV.CO,Dsv
2025-03-31,GMAB.CO,Genmab
2025-03-31,GN.CO,GN Store Nord
2025-03-31,ISS.CO,Iss DK
2025-03-31,JYSK.CO,Jyske Bank
2025-03-31,MAERSKa.CO,Maersk
2025-03-31,MAERSKb.CO,Maersk
2025-03-31,NDADK.CO,Nordea Bnk
2025-03-31,NKT.CO,NKT
2025-03-31,NOVOb.CO,Novo Nordisk
2025-03-31,NSISb.CO,Novozymes
2025-03-31,ORSTED.CO,Oersted
2025-03-31,PNDORA.CO,Pandora
2025-03-31,RBREW.CO,Royal Unibrew
2025-03-31,ROCKb.CO,ROCKWOOL
2025-03-31,SYDB.CO,Sydbank
2025-03-31,TRYG.CO,Tryg
2025-03-31,VWS.CO,Vestas Wind
2025-03-31,ZELA.CO,Zealand Pharma
2025-04-30,AMBUb.CO,Ambu
2025-04-30,BAVA.CO,Bavarian Nordic
2025-04-30,CARLb.CO,Carlsberg
2025-04-30,COLOb.CO,Coloplast
2025-04-30,DANSKE.CO,Danske Bk
2025-04-30,DEMANT.CO,Demant
2025-04-30,DSV.CO,Dsv
2025-04-30,GMAB.CO,Genmab
2025-04-30,GN.CO,GN Store Nord
2025-04-30,ISS.CO,Iss DK
2025-04-30,JYSK.CO,Jyske Bank
2025-04-30,MAERSKa.CO,Maersk
2025-04-30,MAERSKb.CO,Maersk
2025-04-30,NDADK.CO,Nordea Bnk
2025-04-30,NKT.CO,NKT
2025-04-30,NOVOb.CO,Novo Nordisk
2025-04-30,NSISb.CO,Novozymes
2025-04-30,ORSTED.CO,Oersted
2025-04-30,PNDORA.CO,Pandora
2025-04-30,RBREW.CO,Royal Unibrew
2025-04-30,ROCKb.CO,ROCKWOOL
2025-04-30,SYDB.CO,Sydbank
2025-04-30,TRYG.CO,Tryg
2025-04-30,VWS.CO,Vestas Wind
2025-04-30,ZELA.CO,Zealand Pharma
